Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
7999142.0,88381.0,Chelsea Leonard,Michele83@gmail.com,5921288191.0,4189 Martinez Neck,Portsmouth,England,68129.0,UK,57.0,Female,Low,Regular,6/12/2023,2023.0,June,1:13:57,5.0,278.9850848,1394.925424,Electronics,Samsung,Tablet,Bad,Express,PayPal,Pending,1.0,Microsoft Surface
2869376.0,95670.0,Heather Bailey,Christopher39@gmail.com,1517977881.0,15302 Perez Parkways Apt. 638,Portsmouth,England,2952.0,UK,39.0,Male,Low,Regular,12/28/2023,2023.0,December,20:45:47,7.0,251.943177,1763.602239,Grocery,Nestle,Chocolate,Average,Same-Day,Credit Card,Shipped,2.0,Chocolate bars
5072217.0,92028.0,Tracy Farmer,Willie26@gmail.com,3960951206.0,120 Moody Lane,Portsmouth,England,32951.0,UK,48.0,Male,Medium,Regular,6/23/2023,2023.0,June,5:04:09,3.0,433.5560183,1300.668055,Electronics,Sony,Smartphone,Excellent,Express,Cash,Pending,4.0,iPhone
6726352.0,26172.0,Samuel Mclaughlin,Benjamin14@gmail.com,5993222534.0,649 Reid Radial Suite 875,Portsmouth,England,84303.0,UK,23.0,Female,Low,Regular,5/8/2023,2023.0,May,7:50:36,5.0,473.9013938,2369.506969,Clothing,Adidas,Shoes,Average,Same-Day,Cash,Shipped,2.0,Loafers
6885155.0,89528.0,Thomas Wilson,Michael58@gmail.com,2178869807.0,9600 Brandon Centers,Portsmouth,England,87209.0,UK,36.0,Male,High,Regular,2/10/2024,2024.0,February,10:39:20,7.0,360.0919904,2520.643933,Electronics,Sony,Television,Good,Standard,Debit Card,Shipped,3.0,HDR TV
8744927.0,39728.0,Derek Perez,Brandon75@gmail.com,2175018981.0,54835 Jon Viaduct Suite 484,Portsmouth,England,527.0,UK,50.0,Male,High,Regular,7/23/2023,2023.0,July,20:46:04,,417.0340015,1251.102005,Grocery,Pepsi,Water,Average,Standard,Credit Card,Pending,2.0,Sparkling water
8984831.0,10237.0,Michael Walker,Richard51@gmail.com,6545018464.0,513 Porter Fields Suite 094,Portsmouth,England,46942.0,UK,64.0,Male,Medium,Regular,3/22/2023,2023.0,March,17:30:34,4.0,404.8225205,1619.290082,Books,Random House,Literature,Average,Express,Cash,Processing,2.0,Essays
5104546.0,25605.0,Jim Hansen,Lindsey42@gmail.com,2171598460.0,0371 Lopez Ridges,Portsmouth,England,73280.0,UK,60.0,Male,Low,Regular,12/15/2023,2023.0,December,10:51:36,2.0,92.29543415,184.5908683,Grocery,Nestle,Coffee,Good,Standard,PayPal,Shipped,4.0,Affogato
7172567.0,88816.0,Michael Ramirez,Margaret32@gmail.com,8132474319.0,149 Osborne Plaza Apt. 241,Portsmouth,England,76631.0,UK,43.0,Female,Low,Regular,9/3/2023,2023.0,September,17:49:30,5.0,282.3141772,1411.570886,Clothing,Zara,Shirt,Excellent,Express,Credit Card,Pending,5.0,Tank top
7948369.0,75143.0,Diane Stewart,Richard77@gmail.com,9067158971.0,99611 Bruce Way,Portsmouth,England,56037.0,UK,59.0,Male,High,Regular,5/25/2023,2023.0,May,18:37:05,5.0,327.5769025,1637.884513,Home Decor,Bed Bath & Beyond,Kitchen,Bad,Same-Day,Credit Card,Shipped,1.0,Food processor
7491247.0,12884.0,Joseph Barnes,Charles57@gmail.com,8142641936.0,9482 Valenzuela Manor,Portsmouth,England,10435.0,UK,40.0,Male,High,Regular,5/6/2023,2023.0,May,4:49:27,1.0,265.6643192,265.6643192,Books,Penguin Books,Children's,Excellent,Same-Day,PayPal,Shipped,5.0,Toys
4122058.0,47483.0,Tonya Moss,Maria26@gmail.com,1130620699.0,518 Pamela Way Apt. 767,Portsmouth,England,66627.0,UK,68.0,Female,Medium,Regular,4/1/2023,2023.0,April,6:07:27,2.0,248.5914523,497.1829045,Home Decor,Home Depot,Decorations,Excellent,Same-Day,Credit Card,Processing,5.0,Mirrors
6438013.0,33012.0,Sarah Reyes,Christina94@gmail.com,3874565921.0,9463 Paula Loop Apt. 595,Portsmouth,England,97293.0,UK,21.0,Male,Low,Regular,6/12/2023,2023.0,June,15:16:10,10.0,336.6440491,3366.440491,Home Decor,Home Depot,Decorations,Good,Standard,Credit Card,Shipped,4.0,Clocks
6011814.0,74001.0,Craig Powell,Michael35@gmail.com,1511161741.0,825 Oscar Road,Portsmouth,England,64925.0,UK,70.0,Male,Medium,Regular,2/7/2024,2024.0,February,19:32:11,9.0,147.0027683,1323.024915,Books,Random House,Non-Fiction,Bad,Standard,Credit Card,Pending,1.0,Health
2946521.0,66660.0,Margaret Kaufman,Terry63@gmail.com,6869060509.0,667 Fletcher Fords Suite 934,Portsmouth,England,27250.0,UK,47.0,Female,Medium,Regular,10/27/2023,2023.0,October,2:52:36,1.0,478.4058455,478.4058455,Electronics,Samsung,Tablet,Bad,Standard,PayPal,Processing,1.0,iPad
1823051.0,48512.0,Crystal Edwards,Kerri97@gmail.com,3246657725.0,636 Matthew Wall Apt. 909,Portsmouth,England,44582.0,UK,62.0,Female,Low,Regular,9/6/2023,2023.0,September,12:16:56,4.0,488.0286738,1952.114695,Books,Random House,Non-Fiction,Excellent,Same-Day,Cash,Pending,4.0,Travel
5090778.0,88539.0,Anne Andrews,Kevin74@gmail.com,2455126936.0,6161 Suzanne Stravenue Suite 155,Portsmouth,England,46157.0,UK,35.0,Male,Low,Regular,10/5/2023,2023.0,October,15:08:59,6.0,357.9849162,2147.909497,Books,HarperCollins,Non-Fiction,Average,Same-Day,PayPal,Shipped,2.0,Business
7839518.0,22236.0,Vincent Lewis,John3@gmail.com,7646317127.0,718 Carlos Dam Suite 242,Portsmouth,England,82197.0,UK,40.0,Male,Medium,Regular,4/3/2023,2023.0,April,8:44:58,1.0,418.657921,418.657921,Grocery,Pepsi,Soft Drink,Bad,Standard,PayPal,Shipped,1.0,Energy drink
9480668.0,52755.0,Alexandra Daniel,Crystal39@gmail.com,3118542635.0,609 Evans Landing Suite 544,Portsmouth,England,58419.0,UK,20.0,Male,Low,Regular,12/29/2023,2023.0,December,10:15:15,5.0,222.402307,1112.011535,Clothing,Nike,Shorts,Bad,Same-Day,Debit Card,Processing,1.0,Bermuda shorts
5621422.0,88053.0,Laura Castillo,David67@gmail.com,8470185426.0,89423 Kenneth Trafficway,Portsmouth,England,83465.0,UK,55.0,Male,High,Regular,7/29/2023,2023.0,July,5:14:04,7.0,325.6425501,2279.497851,Books,HarperCollins,Non-Fiction,Bad,Same-Day,PayPal,Shipped,1.0,Cooking
9250956.0,73450.0,Christopher Burke,Sherry94@gmail.com,7518407661.0,201 Day Crossroad Apt. 649,Portsmouth,England,63490.0,UK,36.0,Female,Medium,Regular,1/11/2024,2024.0,January,20:44:08,8.0,98.06832997,784.5466397,Clothing,Zara,Dress,Good,Same-Day,Debit Card,Processing,4.0,A-line dress
4830596.0,74006.0,Gabriel Lamb,Curtis52@gmail.com,7626451624.0,69315 Penny Via,Portsmouth,England,83410.0,UK,36.0,Male,Medium,Regular,6/15/2023,2023.0,June,11:58:26,9.0,45.42484989,408.823649,Grocery,Pepsi,Juice,Excellent,Express,Debit Card,Processing,5.0,Cranberry juice
2981505.0,82037.0,Jennifer Stone,Cameron78@gmail.com,4807595423.0,38891 Carter Village Suite 393,Portsmouth,England,81973.0,UK,51.0,Male,Low,Regular,11/26/2023,2023.0,November,2:13:03,1.0,302.8717657,302.8717657,Electronics,Apple,Tablet,Bad,Same-Day,Credit Card,Pending,1.0,Asus ZenPad
9696802.0,64755.0,Natasha Carroll,Luke43@gmail.com,6111435276.0,948 Parrish Forest,Portsmouth,England,5301.0,UK,47.0,Male,Low,Regular,12/31/2023,2023.0,December,5:08:43,8.0,232.1670496,1857.336397,Clothing,Adidas,T-shirt,Excellent,Same-Day,Cash,Shipped,5.0,Scoop neck tee
9531502.0,97514.0,Amanda Moore DDS,Rebecca19@gmail.com,4947701114.0,63128 Dan Valley,Portsmouth,England,97514.0,UK,67.0,Male,Medium,Regular,10/3/2023,2023.0,October,18:38:10,5.0,326.9730835,1634.865417,Books,Penguin Books,Non-Fiction,Excellent,Express,Debit Card,Delivered,5.0,Health
1895008.0,77277.0,Nathan Nelson,Ann36@gmail.com,9690257718.0,620 Michael Ports Apt. 971,Portsmouth,England,81658.0,UK,26.0,Male,Low,Regular,8/27/2023,2023.0,August,2:08:50,9.0,253.1001978,2277.90178,Books,HarperCollins,Thriller,Bad,Standard,Debit Card,Pending,1.0,Action
9970701.0,79487.0,Elizabeth Rowe,Erica20@gmail.com,5091505745.0,9365 Rebecca Parks Suite 823,Portsmouth,England,3385.0,UK,39.0,Male,Low,Regular,2/24/2024,2024.0,February,20:46:56,2.0,489.8171047,979.6342094,Books,HarperCollins,Fiction,Average,Same-Day,Credit Card,Processing,2.0,Adventure
3271164.0,73524.0,Jonathan Miller,Rachel76@gmail.com,2239329151.0,2195 Campbell Plaza Apt. 471,Portsmouth,England,43616.0,UK,51.0,Male,Low,Regular,8/4/2023,2023.0,August,11:50:08,4.0,273.2359693,1092.943877,Clothing,Adidas,T-shirt,Good,Same-Day,Cash,Delivered,3.0,Henley tee
8039295.0,77202.0,Jamie Morales,Richard68@gmail.com,7649738751.0,55530 Richardson Glens Apt. 136,Portsmouth,England,83701.0,UK,56.0,Male,Medium,Regular,10/14/2023,2023.0,October,10:47:45,7.0,488.3715782,3418.601047,Grocery,Coca-Cola,Water,Bad,Express,Debit Card,Shipped,1.0,Spring water
8117738.0,61206.0,Alexandria Gonzalez,Brandon98@gmail.com,9854139702.0,69980 Moran Shoal Apt. 548,Portsmouth,England,64846.0,UK,34.0,Male,Medium,Regular,11/30/2023,2023.0,November,5:52:07,4.0,304.0787194,1216.314878,Home Decor,Home Depot,Decorations,Bad,Standard,Credit Card,Pending,1.0,Sculptures
5573833.0,79248.0,Gregory Reed,Teresa13@gmail.com,1720309455.0,09626 Sherry Mews,Portsmouth,England,51413.0,UK,67.0,Male,Medium,Regular,12/27/2023,2023.0,December,21:46:09,2.0,218.7383412,437.4766824,Clothing,Adidas,Shoes,Excellent,Same-Day,Cash,Delivered,4.0,High heels
7077961.0,61351.0,Megan Rice,Danielle48@gmail.com,9270051321.0,7780 Duncan Grove,Portsmouth,England,48894.0,UK,61.0,Male,Medium,Regular,6/17/2023,2023.0,June,15:05:07,1.0,95.04799127,95.04799127,Home Decor,IKEA,Decorations,Excellent,Standard,Debit Card,Processing,4.0,Candles
3830823.0,76742.0,Matthew Holland,Phillip42@gmail.com,8413245765.0,97205 Oconnor Overpass,Portsmouth,England,53317.0,UK,57.0,Female,Medium,Regular,2/29/2024,2024.0,February,14:45:20,4.0,385.827242,1543.308968,Books,HarperCollins,Non-Fiction,Bad,Same-Day,Cash,Pending,1.0,History
3111772.0,11288.0,Olivia Shea,Kristin80@gmail.com,7932281309.0,2036 Guerra Fork Suite 737,Portsmouth,England,35923.0,UK,65.0,Female,Medium,Regular,3/14/2023,2023.0,March,9:46:45,1.0,117.0364627,117.0364627,Grocery,Pepsi,Soft Drink,Good,Standard,PayPal,Shipped,3.0,Cola
4177207.0,34843.0,John Payne,Selena96@gmail.com,5789638037.0,0871 Jessica Street Suite 008,Portsmouth,England,86213.0,UK,32.0,Male,Low,Regular,7/10/2023,2023.0,July,8:24:39,4.0,343.7173143,1374.869257,Electronics,Samsung,Smartphone,Excellent,Express,PayPal,Delivered,4.0,Nokia
7916796.0,38118.0,Thomas Stein,Charles6@gmail.com,2290444484.0,0676 Michael Ramp Suite 239,Portsmouth,England,66320.0,UK,51.0,Male,Medium,Regular,6/15/2023,2023.0,June,21:20:18,9.0,418.4716139,3766.244525,Electronics,Apple,Tablet,Bad,Same-Day,Debit Card,Pending,1.0,Microsoft Surface
9343361.0,74050.0,Ryan Brown,David23@gmail.com,4546503386.0,08713 Miller Via,Portsmouth,England,54287.0,UK,52.0,Male,Low,Regular,9/15/2023,2023.0,September,3:26:44,4.0,202.8015925,811.2063698,Home Decor,IKEA,Furniture,Bad,Express,PayPal,Delivered,1.0,Wardrobe
8893144.0,68547.0,Shannon Cooper,Connor76@gmail.com,8131788798.0,7217 Jose Road,Portsmouth,England,91706.0,UK,36.0,Male,Low,Regular,8/28/2023,2023.0,August,8:38:11,7.0,390.1507446,2731.055212,Home Decor,Home Depot,Tools,Good,Standard,Cash,Shipped,3.0,Drill
7861294.0,46019.0,Thomas Mcbride,Caitlin79@gmail.com,6726068772.0,57276 Sabrina Shore Suite 181,Portsmouth,England,66628.0,UK,23.0,Male,Low,Regular,8/1/2023,2023.0,August,17:47:22,4.0,284.6691552,1138.676621,Electronics,Apple,Smartphone,Bad,Express,Cash,Pending,1.0,Huawei P
4281916.0,24134.0,Mitchell Mueller,Grant90@gmail.com,4047384437.0,120 Heather Glen,Portsmouth,England,35837.0,UK,29.0,Male,Low,Regular,5/7/2023,2023.0,May,9:48:08,9.0,87.04112807,783.3701526,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Standard,Credit Card,Pending,4.0,Blender
5480322.0,72352.0,Connie Hill,Cynthia77@gmail.com,9881852769.0,1364 Casey Brook Suite 260,Portsmouth,England,51183.0,UK,51.0,Female,Medium,Regular,12/23/2023,2023.0,December,3:55:04,3.0,492.4528757,1477.358627,Grocery,Pepsi,Water,Excellent,Same-Day,Debit Card,Processing,5.0,Alkaline water
2022125.0,32937.0,Adrienne Wright,Candace61@gmail.com,5541054086.0,0130 Simmons Ports,Portsmouth,England,38193.0,UK,37.0,Male,Medium,Regular,3/19/2023,2023.0,March,21:29:33,5.0,213.5967173,1067.983587,Home Decor,Home Depot,Decorations,Good,Same-Day,Debit Card,Processing,4.0,Picture frames
7629030.0,67942.0,Pamela Smith,Lisa87@gmail.com,5026848745.0,704 Anna Mountains,Portsmouth,England,75595.0,UK,36.0,Male,Low,Regular,6/3/2023,2023.0,June,17:24:08,2.0,56.39101159,112.7820232,Clothing,Zara,Shirt,Bad,Same-Day,Cash,Delivered,1.0,Button-down shirt
8697012.0,16597.0,Leslie Decker,Larry66@gmail.com,8576916937.0,85219 Jennifer Brook Apt. 210,Portsmouth,England,1335.0,UK,70.0,Male,Medium,Regular,12/3/2023,2023.0,December,11:57:38,10.0,385.9838665,3859.838665,Clothing,Zara,Dress,Excellent,Same-Day,Debit Card,Shipped,4.0,Shift dress
4153822.0,58115.0,Julie Moore,Nicholas97@gmail.com,8963506676.0,3379 Albert Path Apt. 457,Portsmouth,England,13123.0,UK,68.0,Male,Medium,Regular,9/20/2023,2023.0,September,6:56:09,6.0,491.7257409,2950.354446,Electronics,Sony,Headphones,Good,Same-Day,Credit Card,Processing,3.0,On-ear headphones
3815037.0,58363.0,William Mcclain,Latoya48@gmail.com,3526865912.0,4535 Nicolas Field,Portsmouth,England,68094.0,UK,35.0,Male,Medium,Regular,5/26/2023,2023.0,May,14:51:54,8.0,390.7484786,3125.987829,Electronics,Samsung,Smartphone,Excellent,Standard,PayPal,Pending,5.0,LG G
1377119.0,71025.0,Tim Graham,Larry12@gmail.com,8850055537.0,6755 Dickson Ranch,Portsmouth,England,4345.0,UK,44.0,Male,Medium,Regular,1/29/2024,2024.0,January,21:47:09,1.0,404.1337469,404.1337469,Clothing,Nike,Shoes,Bad,Same-Day,PayPal,Pending,1.0,Espadrilles
4801034.0,39803.0,Joy Allen,Christopher60@gmail.com,6347154909.0,903 Nguyen Ports,Portsmouth,England,46989.0,UK,55.0,Female,Medium,Regular,11/22/2023,2023.0,November,1:41:40,2.0,36.29586747,72.59173495,Books,Random House,Non-Fiction,Average,Express,Debit Card,Delivered,2.0,Psychology
9213173.0,27495.0,Devin Rodriguez,Robert17@gmail.com,9617585299.0,5674 Coleman Meadow,Portsmouth,England,50821.0,UK,59.0,Male,Medium,Regular,8/12/2023,2023.0,August,1:08:45,6.0,488.9931851,2933.959111,Clothing,Zara,Shirt,Excellent,Express,Cash,Delivered,5.0,T-shirt
6532646.0,22191.0,Jose Diaz,Julian98@gmail.com,7905836276.0,6902 Nancy Crossing Suite 179,Portsmouth,England,89921.0,UK,64.0,Female,Low,Regular,8/6/2023,2023.0,August,17:20:06,9.0,182.4097622,1641.68786,Clothing,Adidas,Jacket,Average,Express,Cash,Shipped,2.0,Blazer
5849110.0,43816.0,Lacey Gray,James69@gmail.com,8220783421.0,8053 Simpson Meadows,Portsmouth,England,81199.0,UK,21.0,Female,Low,Regular,8/12/2023,2023.0,August,14:41:48,8.0,283.2660008,2266.128006,Home Decor,Home Depot,Furniture,Good,Same-Day,PayPal,Processing,3.0,Bookshelf
1464706.0,78184.0,Joseph Willis,Samantha75@gmail.com,4092027102.0,792 Jermaine Cape,Portsmouth,England,37290.0,UK,28.0,Female,Medium,Regular,8/5/2023,2023.0,August,21:50:30,10.0,28.55972361,285.5972361,Home Decor,Bed Bath & Beyond,Kitchen,Bad,Express,Debit Card,Delivered,1.0,Refrigerator
8676898.0,67970.0,Jonathan Edwards,Charles24@gmail.com,9501020895.0,078 Fisher Mission,Portsmouth,England,51758.0,UK,65.0,Male,High,Regular,1/6/2024,2024.0,January,6:04:38,2.0,312.3090872,624.6181745,Clothing,Zara,Dress,Excellent,Express,Credit Card,Pending,5.0,A-line dress
6393080.0,28554.0,Carla Stein,Lynn54@gmail.com,3950729417.0,05640 Monica Alley,Portsmouth,England,96885.0,UK,43.0,Female,Medium,Regular,8/15/2023,2023.0,August,1:01:12,9.0,360.6581908,3245.923717,Home Decor,IKEA,Furniture,Bad,Express,Cash,Processing,1.0,Bed
2053971.0,84475.0,Carl Jenkins,Janice60@gmail.com,2408165951.0,4801 Sherri Stravenue Suite 897,Portsmouth,England,58261.0,UK,59.0,Female,Medium,Regular,12/18/2023,2023.0,December,1:39:22,10.0,13.49779465,134.9779465,Grocery,Nestle,Chocolate,Bad,Standard,Cash,Pending,1.0,Truffles
9947033.0,80529.0,Brittany Leon,Timothy19@gmail.com,2374822702.0,04409 Johnson Corners,Portsmouth,England,42405.0,UK,38.0,Female,Medium,Regular,5/4/2023,2023.0,May,5:32:14,9.0,121.9781801,1097.803621,Clothing,Zara,Dress,Excellent,Express,Credit Card,Pending,4.0,Bodycon dress
4419118.0,89086.0,Ronald Kim,Bruce5@gmail.com,6749868705.0,92421 Stephen Fords Apt. 034,Portsmouth,England,19925.0,UK,32.0,Female,Medium,Regular,3/28/2023,2023.0,March,23:40:29,9.0,92.61252157,833.5126941,Clothing,Zara,Jeans,Excellent,Same-Day,PayPal,Delivered,4.0,Cropped jeans
4962423.0,21224.0,Anne Larson,Megan75@gmail.com,1417808242.0,52641 Lauren Square,Portsmouth,England,70257.0,UK,49.0,Female,Medium,Regular,3/22/2023,2023.0,March,4:39:44,5.0,477.7545633,2388.772817,Home Decor,Home Depot,Furniture,Average,Standard,Credit Card,Delivered,2.0,TV stand
2885243.0,13256.0,Robert Lee,Angela80@gmail.com,2435297056.0,717 Cain Fall Apt. 316,Portsmouth,England,35346.0,UK,18.0,Male,Medium,Regular,7/2/2023,2023.0,July,20:58:06,5.0,160.8197847,804.0989235,Grocery,Pepsi,Juice,Bad,Standard,Cash,Processing,1.0,Apple juice
4207259.0,16846.0,Fernando Lawson,David43@gmail.com,9639372692.0,809 Joanna Dale,Portsmouth,England,25257.0,UK,23.0,Male,Medium,Regular,8/29/2023,2023.0,August,23:07:32,3.0,89.23638925,267.7091678,Clothing,Adidas,T-shirt,Average,Express,Credit Card,Processing,2.0,Off-the-shoulder tee
8579093.0,11135.0,Brenda Webster,Stephen32@gmail.com,8745554657.0,5637 Kayla Freeway Suite 225,Portsmouth,England,35821.0,UK,37.0,Male,Low,Regular,2/29/2024,2024.0,February,17:35:10,4.0,95.45621411,381.8248564,Electronics,Sony,Television,Good,Standard,PayPal,Shipped,3.0,Plasma TV
5773486.0,57550.0,Miss Adrienne Walker MD,Angela57@gmail.com,7170567565.0,94499 Jessica Extension Apt. 769,Portsmouth,England,14443.0,UK,32.0,Male,Low,Regular,12/30/2023,2023.0,December,23:30:30,9.0,334.6147315,3011.532583,Grocery,Nestle,Coffee,Good,Same-Day,Credit Card,Delivered,4.0,Americano
2896778.0,19537.0,David Parker,Betty83@gmail.com,5793653555.0,751 Stone Burgs Apt. 888,Portsmouth,England,54882.0,UK,35.0,Female,Low,Regular,10/26/2023,2023.0,October,16:19:46,1.0,426.1686042,426.1686042,Grocery,Coca-Cola,Soft Drink,Bad,Same-Day,PayPal,Shipped,1.0,Energy drink
3601539.0,93979.0,Sarah Hess,Tammy57@gmail.com,5973779364.0,294 Palmer Inlet Apt. 966,Portsmouth,England,51469.0,UK,,Female,Low,Regular,1/9/2024,2024.0,January,8:44:51,10.0,32.11555907,321.1555907,Grocery,Coca-Cola,Water,Average,Same-Day,Credit Card,Pending,2.0,Bottled water
3112881.0,40113.0,Jack Davies,Anthony34@gmail.com,1490517260.0,778 Jacob Brook,Portsmouth,England,96807.0,UK,30.0,Female,Low,Regular,10/14/2023,2023.0,October,6:04:24,1.0,397.1199649,397.1199649,Grocery,Pepsi,Water,Average,Same-Day,Credit Card,Delivered,2.0,Flavored water
4645610.0,49175.0,Cynthia Fisher,Gregory76@gmail.com,9764088137.0,9903 John Street Apt. 166,Portsmouth,England,51754.0,UK,45.0,Male,Low,Regular,2/2/2024,2024.0,February,16:29:46,2.0,456.2022483,912.4044965,Electronics,Sony,Headphones,Average,Standard,Credit Card,Shipped,2.0,Over-ear headphones
9570629.0,57144.0,Melissa Jones,Calvin99@gmail.com,6556192429.0,494 Scott Streets Apt. 578,Portsmouth,England,6090.0,UK,70.0,Male,High,Regular,12/15/2023,2023.0,December,22:27:58,10.0,304.6860183,3046.860183,Clothing,Nike,Shorts,Good,Standard,PayPal,Processing,4.0,Khaki shorts
8919258.0,35222.0,Madeline Taylor,Michelle21@gmail.com,7158674453.0,88911 Mark Shores,Portsmouth,England,56629.0,UK,61.0,Female,Medium,Regular,7/11/2023,2023.0,July,5:23:04,3.0,353.8171446,1061.451434,Grocery,Coca-Cola,Water,Good,Express,Debit Card,Processing,3.0,Sparkling water
7042837.0,80366.0,Steven Sullivan,Matthew19@gmail.com,4642530908.0,79437 Harper Knolls Suite 365,Portsmouth,England,87260.0,UK,44.0,Male,Medium,Regular,7/29/2023,2023.0,July,22:43:15,10.0,86.8494135,868.494135,Home Decor,Home Depot,Furniture,Average,Express,Credit Card,Processing,2.0,TV stand
6665538.0,49922.0,Veronica Gregory,Todd76@gmail.com,9447882255.0,8056 Reid Overpass Apt. 406,Portsmouth,England,79477.0,UK,26.0,Male,Medium,Regular,4/18/2023,2023.0,April,13:36:56,2.0,375.1893937,750.3787875,Home Decor,Home Depot,Tools,Bad,Standard,Debit Card,Shipped,1.0,Saw
9858337.0,29333.0,Justin Jackson,Barbara12@gmail.com,4423586132.0,042 Katie Underpass Suite 931,Portsmouth,England,56061.0,UK,70.0,Male,Low,Regular,4/25/2023,2023.0,April,5:00:39,1.0,147.1582868,147.1582868,Clothing,Adidas,Jacket,Good,Same-Day,Credit Card,Delivered,3.0,Blazer
2781672.0,73664.0,Ann Douglas,Trevor77@gmail.com,7627538396.0,86436 Tiffany Row,Portsmouth,England,3518.0,UK,46.0,Male,Medium,Regular,3/21/2023,2023.0,March,17:32:40,4.0,229.9085253,919.6341013,Books,Penguin Books,Fiction,Average,Same-Day,PayPal,Shipped,2.0,Fantasy
2171546.0,42831.0,Ian West,Russell62@gmail.com,9037858587.0,07762 Linda Garden Suite 524,Portsmouth,England,18067.0,UK,52.0,Male,Medium,Regular,12/11/2023,2023.0,December,0:31:54,5.0,44.64522398,223.2261199,Books,Random House,Literature,Good,Same-Day,Debit Card,Shipped,3.0,Contemporary literature
4237878.0,11577.0,Mrs. Kimberly Austin MD,Beverly23@gmail.com,3125448485.0,235 Anderson Green Suite 345,Portsmouth,England,71403.0,UK,63.0,Female,High,Regular,7/15/2023,2023.0,July,12:14:27,3.0,41.44507739,124.3352322,Home Decor,Bed Bath & Beyond,Kitchen,Good,Standard,Cash,Shipped,4.0,Coffee maker
2115776.0,39581.0,Ryan Richmond DVM,Alan38@gmail.com,2588829938.0,83347 Adam Turnpike,Portsmouth,England,71351.0,UK,55.0,Male,Medium,Regular,8/9/2023,2023.0,August,10:51:46,1.0,190.3278983,190.3278983,Electronics,Samsung,Television,Bad,Standard,Debit Card,Pending,1.0,Smart TV
9934274.0,48777.0,Donna Hodges,Marcus19@gmail.com,1628883121.0,85868 Cook Stravenue Apt. 866,Portsmouth,England,61550.0,UK,23.0,Female,Medium,Regular,9/9/2023,2023.0,September,20:51:34,1.0,440.6478038,440.6478038,Books,Random House,Non-Fiction,Good,Same-Day,PayPal,Shipped,4.0,Travel
6471367.0,13265.0,Victoria Mclaughlin,Heather3@gmail.com,3575437945.0,180 Michael Neck Suite 986,Portsmouth,England,84110.0,UK,40.0,Female,Medium,Regular,9/20/2023,2023.0,September,4:26:39,10.0,192.7124359,1927.124359,Grocery,Nestle,Chocolate,Excellent,Standard,PayPal,Delivered,4.0,Chocolate-covered fruits
7918631.0,30726.0,Christopher Barton,Tracy63@gmail.com,2446704691.0,66871 James Vista Suite 840,Portsmouth,England,20893.0,UK,64.0,Male,Medium,Regular,8/5/2023,2023.0,August,6:57:39,9.0,430.1028142,3870.925328,Books,Random House,Fiction,Bad,Standard,Debit Card,Processing,1.0,Fantasy
5728582.0,78509.0,Joshua Hatfield,Wendy13@gmail.com,9421494452.0,37915 David Wells,Portsmouth,England,69665.0,UK,45.0,Female,High,Regular,10/13/2023,2023.0,October,10:55:01,8.0,146.6888014,1173.510411,Clothing,Adidas,Jacket,Good,Standard,PayPal,Delivered,4.0,Denim jacket
1983549.0,18932.0,Karina Wade,Frances39@gmail.com,7321385285.0,9365 Alex Drive,Portsmouth,England,83604.0,UK,40.0,Female,High,Regular,9/30/2023,2023.0,September,12:12:11,7.0,123.8693835,867.0856842,Clothing,Nike,T-shirt,Excellent,Same-Day,Debit Card,Pending,4.0,Raglan tee
1722757.0,39003.0,Shelby Perry,Keith98@gmail.com,1176517362.0,4740 Mercer Hill Apt. 788,Portsmouth,England,36658.0,UK,23.0,Female,High,Regular,6/3/2023,2023.0,June,21:21:52,2.0,486.2156968,972.4313935,Electronics,Samsung,Television,Bad,Standard,Debit Card,Processing,1.0,LCD TV
5476448.0,15698.0,Debbie Sanchez,Daniel89@gmail.com,7325858389.0,7954 Megan Burg,Portsmouth,England,15577.0,UK,50.0,Male,Medium,Regular,2/19/2024,2024.0,February,12:52:34,8.0,486.4098767,3891.279014,Electronics,Samsung,Television,Excellent,Same-Day,Credit Card,Processing,5.0,LCD TV
5776200.0,78206.0,Ana Perez,Evan40@gmail.com,6840284908.0,477 Jacob Mountain Suite 603,Portsmouth,England,70723.0,UK,24.0,Male,High,Regular,5/19/2023,2023.0,May,2:15:36,1.0,79.97572337,79.97572337,Electronics,Samsung,Tablet,Good,Same-Day,Cash,Processing,4.0,Huawei MediaPad
9082675.0,56459.0,Tyler Lopez,Marcus6@gmail.com,3596390100.0,7709 Lara Ways Apt. 340,Portsmouth,England,37993.0,UK,18.0,Male,Medium,Regular,10/6/2023,2023.0,October,9:14:43,3.0,112.2262928,336.6788785,Home Decor,IKEA,Furniture,Bad,Express,Credit Card,Shipped,1.0,Nightstand
1748365.0,67367.0,Tracy Carson,Leslie21@gmail.com,1828136935.0,98616 Brown Shores Suite 859,Portsmouth,England,70788.0,UK,26.0,Female,Medium,Regular,12/2/2023,2023.0,December,14:30:44,5.0,166.6772163,833.3860814,Electronics,Apple,Laptop,Good,Express,Cash,Shipped,4.0,Samsung Notebook
